beer_beerid,counts as best beer,avg review_overall,avg review_aroma,avg review_appearance,avg review_taste,avg beer_abv,number of reviews,counts with top score,brewery_name,beer_style,beer_name
63596,3,4.16666666667,4.31481481481,4.16666666667,4.37037037037,9.7,27,2,Sierra Nevada Brewing Co.,American Double / Imperial IPA,Hopsichord - Beer Camp #36
70609,3,3.59375,3.61458333333,4.14583333333,3.59375,13.1,48,1,Mikkeller ApS,Russian Imperial Stout,Black Hole Barrel Aged Edition Tequila
16103,3,3.7,3.75555555556,3.91111111111,3.65555555556,5.3,45,2,Klosterbrauerei Reutberg,Munich Dunkel Lager,Reutberger Export Dunkel
16083,3,4.07142857143,3.90476190476,3.85714285714,4.04761904762,5.0,21,3,Cambridge Brewing Company,Scottish Gruit / Ancient Herbed Ale,Weekapaug Gruit Ale
51269,3,4.125,4.0625,4.125,4.0625,7.0,8,3,Ninkasi Brewing Company,Oatmeal Stout,Vanilla Oatis
16079,3,4.08333333333,3.72222222222,4.40277777778,3.97222222222,4.5,36,3,Founders Brewing Company,Oatmeal Stout,Founders Oatmeal Stout
47783,3,4.5,4.5,4.2,4.6,7.9,5,3,Harmon Restaurant & Brewery,American Porter,Porter Porter
4999,3,4.0,3.85294117647,4.11764705882,3.79411764706,,17,1,Grand Teton Brewing Co.,American Stout,Moose Juice Stout
47923,3,3.625,3.49305555556,3.82638888889,3.52777777778,6.0,72,1,Ninkasi Brewing Company,American Blonde Ale,Spring Reign
5413,3,3.8,3.475,3.825,3.65,3.7,20,1,"Adnams plc, Sole Bay Brewery",English Bitter,Adnams Southwold Bitter
3314,3,3.53174603175,3.42063492063,3.53968253968,3.46031746032,,63,1,South Shore Brewery,Milk / Sweet Stout,Rhoades Scholar Stout
14794,3,3.96551724138,3.5,4.0,3.91379310345,5.0,29,2,McAuslan Brewing,Cream Ale,McAuslan Cream Ale
5644,3,4.22222222222,3.66666666667,4.44444444444,4.0,,9,2,Krogh's Restaurant And Brewpub,Oatmeal Stout,Old Krogh Oatmeal Stout
14783,3,3.66438356164,3.67123287671,3.84931506849,3.57534246575,5.5,73,1,Dick's Brewing Company,American IPA,Dick's IPA
49715,3,3.57394366197,3.85563380282,3.89084507042,3.78873239437,10.0,142,1,Port Brewing Company / Pizza Port,American Double / Imperial IPA,3rd Anniversary Double IPA
5682,3,3.93103448276,3.56896551724,4.06896551724,3.89655172414,4.3,29,2,The Porterhouse Brewing Company,Irish Dry Stout,Plain Porter
5717,3,3.6,3.51666666667,3.23333333333,3.36666666667,,30,2,South Shore Brewery,American Pale Lager,Inland Sea Pilsner (Honey Pils)
5754,3,3.34259259259,2.96604938272,3.07716049383,3.05864197531,4.5,162,1,Breckenridge Brewery,American Pale Wheat Ale,SummerBright Ale
14692,3,4.42857142857,4.71428571429,3.92857142857,4.5,10.5,7,2,Oggi's Pizza & Brewing Co.,American Double / Imperial IPA,Ding Ding Double IPA
64281,3,3.97916666667,3.8125,4.25,3.9375,9.0,24,1,Microbrasserie Charlevoix,American Double / Imperial IPA,La Vache Folle Double IPA - Centennial
14625,3,3.55314009662,3.59178743961,3.63768115942,3.56763285024,5.4,207,1,Fort Collins Brewing,Rauchbier,Z Lager
5782,3,4.19230769231,4.19230769231,4.05769230769,4.32692307692,8.5,26,1,Selin's Grove Brewing Company,Tripel,Stealth Tripel
5795,3,3.51111111111,3.54444444444,3.82222222222,3.51111111111,4.5,45,2,Brouwerij Van Honsebrouck N.V.,Lambic - Fruit,St. Louis Kriek
48036,3,4.29166666667,4.25,4.0,4.25,,12,3,Avery Brewing Company,American Wild Ale,Voltron
5962,3,3.93902439024,3.85365853659,3.91463414634,3.86585365854,7.5,41,2,Brouwerij Duvel Moortgat NV,Belgian Strong Pale Ale,Duvel Gefilterd
5972,3,3.72727272727,3.70454545455,3.86363636364,3.77272727273,7.82,22,1,Bluegrass Brewing Co. - East St. Matthew's,Braggot,Luna De Miel: Raspberry Meade
14488,3,4.11764705882,4.08823529412,4.08823529412,4.29411764706,8.0,17,2,John Harvard's Brewery & Ale House,American Double / Imperial IPA,Demon DPA
14486,3,3.5,3.09027777778,3.3125,3.14236111111,5.1,144,1,Matt Brewing Company,German Pilsener,Saranac Golden Pilsener
5989,3,3.92105263158,3.68421052632,3.84210526316,3.84210526316,5.2,19,2,Lighthouse Brewing Company,American Amber / Red Ale,Race Rocks Ale
5990,3,3.86956521739,3.67391304348,3.80434782609,3.76086956522,5.4,23,1,Lighthouse Brewing Company,English India Pale Ale (IPA),Beacon India Pale Ale
14418,3,3.75824175824,4.07692307692,3.68131868132,3.97802197802,12.0,91,2,Brouwerij Smisje,Belgian Strong Dark Ale,'t Smisje Calva Reserva
6070,3,2.95833333333,2.34722222222,2.55555555556,2.52777777778,,36,3,Pittsburgh Brewing Co.,American Adjunct Lager,Old German
6083,3,3.69444444444,3.27777777778,3.80555555556,3.5,5.0,18,2,"Mash House Restaurant & Brewery, The",Irish Red Ale,Ravishing Red Irish Style Red
14301,3,4.42857142857,4.07142857143,4.28571428571,4.14285714286,3.0,7,2,George Bateman and Son Ltd. / Batemans Brewery,English Dark Mild Ale,Dark Mild
14291,3,4.22222222222,3.72222222222,4.11111111111,3.88888888889,5.3,18,3,Rock Bottom Restaurant & Brewery,Oatmeal Stout,Oatmeal Stout
64468,3,4.375,4.4375,4.0,4.4375,,16,3,Jackie O's Pub & Brewery,Russian Imperial Stout,Dark Apparition - Kopi Lowak
6135,3,3.34210526316,2.86842105263,3.05263157895,2.94736842105,4.7,38,3,Erdinger Weissbräu,Hefeweizen,Erdinger Champ
14236,3,3.73711340206,3.46907216495,3.82474226804,3.61340206186,5.7,97,1,Coronado Brewing Company,American Amber / Red Ale,Mermaid's Red Ale
14228,3,3.58695652174,3.64492753623,3.71739130435,3.61594202899,9.0,69,2,Tyranena Brewing Company,American Barleywine,Spank Me Baby Barleywine
69743,3,3.56756756757,3.66216216216,3.72297297297,3.50675675676,7.5,74,1,Full Sail Brewery & Tasting Room & Pub,American Double / Imperial IPA,Elevation
5614,3,3.96153846154,3.87179487179,4.05128205128,3.98717948718,6.9,39,3,Port Brewing Company / Pizza Port,American IPA,Swamis IPA
15460,3,2.89189189189,2.55405405405,2.99324324324,2.58783783784,5.5,74,1,Brasserie de Saverne,Euro Pale Lager,Boris (Le Flacon D'Alsace)
64158,3,4.34375,4.28125,3.96875,4.15625,,16,3,Jackie O's Pub & Brewery,American Wild Ale,Funky South Paw
49769,3,3.76811594203,3.77536231884,3.85507246377,3.83333333333,7.1,69,2,BrewDog,English India Pale Ale (IPA),Chaos Theory
64000,3,3.86585365854,3.9756097561,3.58536585366,3.87804878049,9.4,41,2,Jackie O's Pub & Brewery,American Strong Ale,Cellar Cuvee 4
15277,3,4.15,4.1,4.05,4.15,7.4,10,1,Black Forest Brew Haus,Doppelbock,Black Forest Chocolate Doppelbock
15252,3,4.0,3.55,3.9,3.7,,10,1,The Liberal Cup Public House & Brewery,English Bitter,Backhouse Bitter
5513,3,3.83333333333,3.5,4.0,3.88888888889,7.0,9,1,Gentle Ben's Brewing Company,American IPA,Chelsea India Pale Ale
5549,3,3.86184210526,3.92763157895,4.01973684211,3.96710526316,7.8,76,3,Heavyweight Brewing Co.,Bière de Garde,Biere D'Art
51303,3,4.16,3.98,3.6,4.22,7.5,25,3,New Belgium Brewing,American Wild Ale,Tart Lychee
5559,3,3.60294117647,3.40441176471,3.72794117647,3.45588235294,6.0,68,1,Dunedin Brewery,American Pale Ale (APA),Pipers Pale Ale
15162,3,4.6,4.2,4.3,4.3,4.5,5,3,Minneapolis Town Hall Brewery,American Amber / Red Ale,Hoppy New Year Amber Ale
15092,3,3.69736842105,3.96052631579,3.77631578947,3.88815789474,13.0,76,3,Kuhnhenn Brewing Company,Eisbock,Kuhnhenn Winter Wonder Lager
15041,3,3.66666666667,3.77272727273,3.84090909091,3.69696969697,7.1,66,1,Brouwerij Kerkom,Fruit / Vegetable Beer,Bink Bloesem (Bloesembink)
15035,3,3.5,3.73214285714,3.41071428571,3.58928571429,6.7,28,1,Maumee Bay Brewing Company,Winter Warmer,Blitzen Holiday Ale
15024,3,4.07894736842,3.73684210526,3.78947368421,3.97368421053,5.5,19,3,Allgäuer Brauhaus AG,Märzen / Oktoberfest,Allgäuer Oktoberfest
5578,3,3.54166666667,3.16666666667,3.70833333333,3.20833333333,,24,2,"Bayern Brewing, Inc.",Hefeweizen,St. Wilbur Weizen
15017,3,4.375,4.40625,4.40625,4.4375,5.2,16,3,The Alchemist Pub & Brewery,American Black Ale,El Jefe
64137,3,3.875,3.90277777778,3.86111111111,3.81944444444,6.5,36,3,Three Heads Brewing,American Porter,Java Sutra Coffee Porter
14999,3,3.7619047619,3.97619047619,3.90476190476,3.83333333333,8.5,42,3,Hale's Ales Brewery & Pub,American Double / Imperial IPA,Aftermath Imperial IPA
64138,3,3.74358974359,3.9358974359,4.0641025641,3.74358974359,6.5,39,2,Three Heads Brewing,American Black Ale,Skunk Black IPA
5580,3,3.58823529412,3.45588235294,3.36764705882,3.52941176471,5.0,34,1,"Bayern Brewing, Inc.",German Pilsener,Bayern Pilsner
64140,3,3.81666666667,3.73333333333,3.93333333333,3.71666666667,6.0,30,2,Three Heads Brewing,Extra Special / Strong Bitter (ESB),Blimey English-Style Pale Ale
5583,3,3.04255319149,2.47872340426,2.73404255319,2.76595744681,4.0,47,1,Molson Coors Canada,Light Lager,Molson Canadian Light
14935,3,4.09090909091,4.18181818182,4.0,4.34090909091,10.0,22,3,Flying Fish Brewing Company,American Barleywine,Big Fish Barleywine
5592,3,3.92857142857,3.66326530612,4.0,3.86734693878,6.5,49,1,Kettle House Brewing Co.,Scotch Ale / Wee Heavy,Cold Smoke Scotch Ale
51311,3,4.125,4.0,3.875,4.20833333333,6.7,12,2,Fat Heads Brewery & Saloon,Winter Warmer,Christmas Ale
5606,3,3.51694915254,3.19491525424,3.58474576271,3.29661016949,,59,3,Steinhaus Brewing Co.,American Amber / Red Lager,Gila Monster Amber Lager
5609,3,3.9387755102,3.5612244898,3.75510204082,3.65306122449,4.0,49,1,Uinta Brewing Company,Kölsch,Summer Solstice Ale
14868,3,3.68085106383,4.04255319149,3.57446808511,3.89361702128,12.0,47,3,George Gale & Company Ltd,English Barleywine,Gale's Jubilee Ale (2002)
71069,3,3.73684210526,3.84210526316,3.92105263158,3.73684210526,7.0,38,1,Half Acre Beer Company,Saison / Farmhouse Ale,Captain Fantasy
8976,3,3.94594594595,4.10810810811,4.0,4.0,9.0,37,1,Brasserie de l'Abbaye des Rocs s.a.,Belgian Strong Dark Ale,Abbaye Des Rocs Spéciale Noël
16812,3,4.16666666667,3.86666666667,4.0,4.16666666667,5.3,15,2,Gilded Otter Brewing Company,Altbier,Dusseldorf Alt
692,3,3.875,3.6875,3.75,3.625,5.1,8,3,Harpoon Brewery,American Pale Ale (APA),Catamount  8 Lives
72323,3,4.8,4.6,4.0,4.8,13.0,5,3,Goose Island Beer Co.,American Double / Imperial Stout,Neapolitan Bourbon County Stout
19041,3,4.12820512821,4.15384615385,4.15384615385,4.14102564103,6.8,39,3,Minneapolis Town Hall Brewery,English India Pale Ale (IPA),1800 Old English IPA
3680,3,3.55335968379,3.4604743083,3.61660079051,3.49209486166,6.5,253,2,River Horse Brewing Co.,American Pale Ale (APA),River Horse Hop Hazard Pale Ale
50172,3,3.63953488372,3.81976744186,3.86627906977,3.80813953488,7.8,86,2,Shmaltz Brewing Company,American Strong Ale,He'Brew Rejewvenator (Year Of The Date) 2009
50155,3,3.85,3.36666666667,3.71666666667,3.58333333333,4.6,30,1,Gordon Biersch Brewery Restaurant,Kölsch,Gordon Biersch SommerBrau
18815,3,4.0625,3.625,3.4375,3.5,4.5,8,2,CB's Brewing Company,Fruit / Vegetable Beer,Raspberry Wheat Ale
18762,3,4.16,3.91,4.04,3.93,4.8,50,2,Russian River Brewing Company,Witbier,Little White Lie
62379,3,4.5,4.72727272727,4.22727272727,4.63636363636,13.0,11,2,Brouwerij De Molen,Russian Imperial Stout,Black Damnation Molen's 666 Edition
18733,3,3.90740740741,3.90740740741,4.07407407407,3.90740740741,9.0,54,1,Saint Louis Brewery / Schlafly Tap Room,Belgian Strong Pale Ale,Schlafly Grand Cru
71917,3,4.0,4.0,3.95454545455,4.04545454545,7.4,11,1,Founders Brewing Company,Fruit / Vegetable Beer,Founders Mister E Froot
18652,3,3.97368421053,3.65789473684,3.84210526316,3.84210526316,4.5,19,2,Cotleigh Brewery,English Bitter,Barn Owl Premium Bitter
18645,3,3.25,2.625,2.8125,2.625,,8,1,Pittsburgh Brewing Co.,American Brown Ale,J.J. Wainwright's Evil Eye Honey Brown
18633,3,4.19230769231,4.26923076923,3.96153846154,4.34615384615,9.2,13,3,Heavyweight Brewing Co.,Russian Imperial Stout,B.O.R.I.S. (BeerAdvocate Original Russian Imperial Stout)
18607,3,3.73333333333,3.95,3.76666666667,3.81666666667,10.2,30,2,Samuel Smith Old Brewery (Tadcaster),English Barleywine,Samuel Smith Strong Golden Barley Wine
18557,3,4.07142857143,4.19642857143,3.92857142857,4.17857142857,6.3,28,2,Piece Brewery & Pizzeria,American IPA,Dysfunctionale
3858,3,4.25,3.83333333333,4.0,4.04166666667,6.6,12,1,Barley's Brewing Company,Winter Warmer,Barley's Christmas Ale
18556,3,4.1,3.92,3.76,4.02,4.5,25,2,Nynäshamns Angbryggeri,English Bitter,Bedarö Bitter
47550,3,4.09615384615,4.23076923077,4.07692307692,4.34615384615,11.5,26,2,Bullfrog Brewery,American Barleywine,Barrel Aged Old Toad Barleywine
47562,3,2.78971962617,3.16822429907,3.3785046729,2.75700934579,4.5,107,2,Mikkeller ApS,Belgian Pale Ale,It's Alright!
18396,3,3.85714285714,3.07142857143,3.57142857143,3.57142857143,,7,2,Gröninger Braukeller,German Pilsener,Gröninger Pils
3882,3,3.82142857143,3.86607142857,3.875,3.88392857143,7.5,56,2,De Leyerth Brouwerijen (Urthel),Belgian Strong Pale Ale,Urthel Tonicum Finiboldhus
430,3,3.73255813953,3.59302325581,3.75581395349,3.76744186047,5.7,43,2,Otter Creek Brewing / Wolaver's,American Brown Ale,Otter Creek Mud Bock Spring Ale
3889,3,4.16666666667,3.91666666667,3.66666666667,4.08333333333,5.0,6,2,Scharers Little Brewery,American Adjunct Lager,Scharers Lager
18126,3,3.92857142857,4.14285714286,4.0,4.0,5.5,7,2,Brouwerij Verhaeghe,Flanders Red Ale,Lierse Caves
62572,3,4.5,3.875,3.9375,4.25,,8,1,Great Crescent Brewery,Euro Dark Lager,Dark Lager
3892,3,3.58333333333,3.44444444444,3.40277777778,3.38888888889,4.7,36,1,Matilda Bay Brewing Co.,Kristalweizen,Matilda Bay Redback Original
3912,3,4.08695652174,3.67391304348,3.76086956522,3.89130434783,,23,2,Tyranena Brewing Company,Maibock / Helles Bock,Fighting Finches Mai Bock
3640,3,3.72448979592,3.45918367347,3.74489795918,3.60204081633,5.0,49,1,Michigan Brewing Company,Vienna Lager,Michigan Brewing Sunset Amber
50185,3,3.98648648649,3.7972972973,3.74324324324,3.93243243243,8.0,37,2,Rahr & Sons Brewing Company,Scotch Ale / Wee Heavy,Iron Thistle
16849,3,4.8,5.0,4.3,4.9,6.0,5,3,Minneapolis Town Hall Brewery,Oatmeal Stout,Barrel Aged Stout
72504,3,4.40909090909,4.45454545455,4.36363636364,4.54545454545,6.5,11,3,Kane Brewing Company,American IPA,Head High
72810,3,4.18115942029,4.20289855072,4.19565217391,4.15217391304,8.0,69,2,Anchorage Brewing Company,Saison / Farmhouse Ale,Love Buzz Saison
3345,3,4.25,4.10714285714,3.67857142857,4.28571428571,7.4,14,2,Engel Brauerei,Doppelbock,Trompe La Mort
3352,3,3.59615384615,3.44230769231,3.53205128205,3.53846153846,7.1,78,1,"Lakefront Brewery, Inc.",Maibock / Helles Bock,Big Easy Imperial Maibock
62125,3,4.10256410256,4.25641025641,4.14102564103,4.15384615385,9.0,39,3,Cigar City Brewing,American Strong Ale,Capricho Oscuro - Batch 4
62130,3,4.15789473684,4.0,3.97368421053,4.07894736842,6.3,19,2,The Funky Buddha Lounge & Brewery,American Porter,Piiti Porter
3359,3,4.03125,3.765625,4.15625,3.953125,5.3,32,1,Snoqualmie Falls Brewing Company & Taproom,American Pale Ale (APA),Copperhead American Pale Ale
52163,3,3.75333333333,3.92,3.86,4.00666666667,8.5,75,3,Brooklyn Brewery,Rye Beer,Brooklyn Manhattan Project
19785,3,4.42857142857,4.07142857143,4.14285714286,4.21428571429,5.7,7,2,Lafayette Brewing Co.,Scottish Ale,Piper's Pride Scottish Ale
19781,3,3.77450980392,3.80882352941,3.88235294118,3.79411764706,6.0,102,1,Nøgne Ø - Det Kompromissløse Bryggeri A/S,American Pale Ale (APA),Pale Ale
19765,3,3.70175438596,3.5,3.60087719298,3.55701754386,5.5,114,1,Flying Fish Brewing Company,Märzen / Oktoberfest,OktoberFish
3386,3,3.75,2.75,2.92857142857,3.14285714286,5.0,14,2,Amstel Brouwerij B. V.,Euro Pale Lager,Amstel Bright
3409,3,3.40769230769,3.33846153846,3.53846153846,3.33846153846,5.5,65,1,Nimbus Brewing Company,American Pale Ale (APA),Nimbus Pale Ale
62227,3,4.5,4.4,4.15,4.65,,10,2,Rocky Mountain Brewing,Fruit / Vegetable Beer,Da Yoopers
19449,3,3.95833333333,3.75,4.10416666667,3.89583333333,5.0,24,3,O'Hanlon's Brewing Co. Ltd.,English Bitter,Royal Oak Traditional Bitter
3433,3,4.00769230769,3.83076923077,3.99230769231,4.04615384615,5.4,65,2,Iron Hill Brewery & Restaurant,American Porter,Pig Iron Porter
19363,3,3.75980392157,3.75,4.0931372549,3.87254901961,9.0,102,1,Brouwerij Van Steenberge N.V.,Belgian Strong Dark Ale,Bière Du Boucanier Dark
19357,3,3.83333333333,3.74358974359,3.89743589744,3.74358974359,6.0,39,1,Mammoth Brewing Company,American Porter,Double Nut Brown
50229,3,3.89473684211,4.02631578947,3.86842105263,3.89473684211,12.0,19,2,Midnight Sun Brewing Co.,Scottish Gruit / Ancient Herbed Ale,Cafe Amsterdam 10th Anniversary Gruit
62282,3,4.13333333333,3.93333333333,4.18888888889,4.02222222222,6.0,45,3,Hill Farmstead Brewery,Saison / Farmhouse Ale,Arthur
19331,3,3.93181818182,3.77272727273,3.77272727273,3.72727272727,5.4,22,2,Hofbräuhaus Newport,Hefeweizen,Hofbräu Munich Weizen
19307,3,4.33333333333,4.25,3.95833333333,4.25,7.0,12,2,Minneapolis Town Hall Brewery,Belgian Pale Ale,Thunderstorm Summer Ale
19275,3,3.67910447761,3.50746268657,3.67164179104,3.5223880597,4.8,67,3,Castle Eden & Camerons Brewing Company Ltd,English Pale Ale,Longleg
50218,3,3.6847826087,3.78260869565,3.79347826087,3.67391304348,9.2,46,2,Rush River Brewing Company,American Double / Imperial IPA,Double Bubble
3540,3,4.07575757576,3.80303030303,3.86363636364,3.95454545455,5.5,33,2,The People's Pint,Extra Special / Strong Bitter (ESB),The People's Pint Extra Special Bitter (ESB)
19191,3,4.8,4.2,4.6,4.8,,5,3,Minneapolis Town Hall Brewery,Milk / Sweet Stout,Merlot Stout
19182,3,3.82894736842,3.71052631579,3.77631578947,3.82894736842,4.5,38,1,Natty Greene's Pub & Brewing Co.,English Brown Ale,Old Town Brown
3543,3,3.78571428571,3.78571428571,4.0,3.82142857143,,14,3,Slab City Brewing Company,Altbier,Esker Alt
50098,3,3.73333333333,3.43333333333,3.56666666667,3.66666666667,5.3,15,1,Coop Ale Works,American Blonde Ale,Horny-Toad Cerveza
3925,3,3.80882352941,3.57352941176,3.55882352941,3.64705882353,6.5,34,2,Lake Superior Brewing Company,American Amber / Red Ale,Mesabi Red
3967,3,3.3,3.16071428571,3.40714285714,3.08571428571,4.5,140,1,River Horse Brewing Co.,Extra Special / Strong Bitter (ESB),River Horse Special Ale ESB
17909,3,3.96666666667,3.91111111111,4.04444444444,3.84444444444,5.4,45,2,Short's Brewing Company,American Porter,Short's Chocolate Wheat
4364,3,3.80208333333,3.875,3.89583333333,3.69791666667,7.5,48,2,Elysian Brewing Company,Tripel,Bete Blanche Belgian-Style Tripel
4367,3,3.53472222222,3.33333333333,3.42708333333,3.35416666667,4.7,144,1,Big Sky Brewing Company,American Pale Ale (APA),Summer Honey Ale
63019,3,3.70779220779,3.5,3.76623376623,3.62337662338,5.95,77,2,Matt Brewing Company,Munich Dunkel Lager,Saranac Lake Effect Lager
17261,3,4.625,4.25,3.75,4.375,4.5,4,2,Walking Man Brewing Co.,Fruit / Vegetable Beer,Ramblin' Raspberry
50046,3,4.33333333333,4.0,4.06666666667,4.0,5.2,15,3,Midnight Sun Brewing Co.,German Pilsener,Fahrwasser Pilsner
47694,3,3.72463768116,3.72463768116,3.75362318841,3.75362318841,8.2,69,2,Hoppin' Frog Brewery,Scotch Ale / Wee Heavy,Outta Kilter
4429,3,3.8125,3.9375,4.02083333333,3.70833333333,,24,2,Prescott Brewing Company,American IPA,Ponderosa IPA
50014,3,4.33333333333,4.25,3.41666666667,4.41666666667,11.0,6,3,BFM Brasserie Des Franches-Montagnes,Bière de Garde,Abbaye De Saint Bon-Chien Grand Cru (Aged In Cabernet Barrels)
17183,3,4.26666666667,4.26666666667,4.1,4.3,6.0,15,3,Cambridge Brewing Company,Rye Beer,EZ Ryeder
17149,3,4.14705882353,3.97058823529,3.94117647059,4.11764705882,,17,3,Rock Bottom Restaurant & Brewery,English Brown Ale,Bighorn Nut Brown Ale
71386,3,3.91071428571,3.92857142857,3.94642857143,3.89285714286,7.0,28,1,Tröegs Brewing Company,American IPA,Scratch Beer 45 - 2011
17146,3,3.90384615385,3.5,3.61538461538,3.71153846154,7.2,26,2,Sudwerk Restaurant and Brewery,Maibock / Helles Bock,Sudwerk Mai Bock
63088,3,4.25,4.09375,3.96875,4.28125,10.0,16,2,Boneyard Beer Company,American Black Ale,Armored Fist Double CDA
17038,3,4.03225806452,4.16129032258,4.03225806452,4.14516129032,12.5,31,2,Kuhnhenn Brewing Company,Scotch Ale / Wee Heavy,Kuhnhenn A Few Schillings Too Many
4557,3,3.26282051282,3.13461538462,3.44871794872,3.08333333333,4.75,78,2,Eel River Brewing Co.,American Amber / Red Ale,Certified Organic Amber Ale
16998,3,4.32142857143,4.35714285714,4.35714285714,4.28571428571,6.3,14,3,Heavyweight Brewing Co.,Belgian Pale Ale,Golden Idol
4558,3,3.38541666667,3.20833333333,3.39583333333,3.25,5.62,48,1,Eel River Brewing Co.,American Blonde Ale,California Blonde Ale
16947,3,4.3,3.4,3.85,3.8,3.4,10,2,Watch City Brewing Co.,Scottish Ale,38 Schilling Scottish Ale
63149,3,4.36666666667,4.26666666667,4.2,4.03333333333,4.5,15,3,The Bruery,American Pale Ale (APA),Humulus Session
49973,3,4.29166666667,4.04166666667,4.0,4.20833333333,5.5,12,2,Bullfrog Brewery,Roggenbier,Roggen Roll
4594,3,3.91666666667,3.85416666667,3.77083333333,3.85416666667,4.7,24,3,Emerson's Brewery,English India Pale Ale (IPA),1812 India Pale Ale
16917,3,4.21875,3.96875,4.09375,4.15625,5.2,16,3,McNeill's Brewery,American Stout,McNeill's Reagin's Stout
63156,3,3.33,3.31,4.0,3.3,8.0,50,2,Mikkeller ApS,Fruit / Vegetable Beer,Ris A La M'ale
16904,3,4.125,3.94444444444,4.01388888889,3.95833333333,5.4,36,3,Baird Brewing Company / Fishmarket Taproom,American Amber / Red Ale,Red Rose Amber Ale
63179,3,5.0,4.16666666667,4.0,4.66666666667,,3,3,Iron Hill Brewery & Restaurant,American Porter,Cowabunga Porter
4630,3,3.95,3.65,3.725,3.7,5.0,20,3,Three Floyds Brewing Co. & Brewpub,Kölsch,Calumet Queen
63190,3,4.2380952381,4.2380952381,4.07142857143,4.2380952381,7.2,21,2,Mad Fox Brewing Company,American IPA,Orange Whip IPA
17291,3,3.57575757576,3.62878787879,3.78787878788,3.53787878788,6.8,66,2,Brasserie Duyck,Bière de Garde,Jenlain Bière De Noël
4357,3,3.70930232558,3.88372093023,3.74418604651,3.8488372093,7.2,43,2,LaConner Brewing Company,American IPA,India Pale Ale
62955,3,4.66666666667,4.61111111111,4.27777777778,4.5,6.5,9,3,Nørrebro Bryghus,Saison / Farmhouse Ale,Saison Lambic Pinot Noir
4129,3,4.23529411765,3.94117647059,4.05882352941,3.97058823529,,17,1,Great Dane Pub & Brewing Company (Downtown),Hefeweizen,Crop Circle Wheat
47593,3,3.62,3.54,3.61,3.58,4.5,50,3,Portsmouth Brewery,Flanders Red Ale,Portsmouth Flanders Red - Maude
47600,3,4.20833333333,4.29166666667,3.75,4.25,11.0,12,3,BFM Brasserie Des Franches-Montagnes,Bière de Garde,Abbaye De Saint Bon-Chien Grand Cru (Aged In Pinot Noir Barrels)
3990,3,3.98,4.12,3.94,4.08,5.3,25,2,Appalachian Brewing Company,Hefeweizen,Hinterland Hefe Weizen
3994,3,3.90909090909,3.77272727273,3.9696969697,3.78787878788,5.0,33,1,Klosterbrauerei Andechs,Dunkelweizen,Andechser  Dunkles Weissbier
62734,3,4.2,4.4,4.125,4.275,10.0,20,1,The Duck-Rabbit Craft Brewery,American Strong Ale,Duck Rabbit Paul's Christmas Vacation
47604,3,3.7323943662,3.48591549296,3.80985915493,3.56338028169,6.2,71,1,Bootlegger's Brewery,American IPA,Rustic Rye IPA
17699,3,3.72619047619,3.36904761905,3.60714285714,3.4880952381,,42,1,Big Sky Brewing Company,Kölsch,Crystal Ale
4032,3,3.70955882353,3.54779411765,3.71323529412,3.63970588235,,136,2,Dinkelacker-Schwabenbraeu AG,Munich Dunkel Lager,Dinkel Acker Dark
4070,3,3.52941176471,3.29411764706,3.70588235294,3.32352941176,5.5,17,2,Snowshoe Brewing Company,American Pale Ale (APA),Thompson Pale Ale
4092,3,3.63636363636,3.62626262626,4.05555555556,3.64646464646,4.6,99,1,Wye Valley Brewery,English Stout,Dorothy Goodbody's Wholesome Stout
4095,3,3.90909090909,3.43181818182,3.52272727273,3.63636363636,,22,3,SLO Brewing Company,American Amber / Red Ale,Amber Ale
4115,3,3.85416666667,3.60416666667,3.6875,3.41666666667,4.5,24,3,Wye Valley Brewery,English Pale Ale,Butty Bach
50055,3,4.01612903226,4.08064516129,4.03225806452,4.01612903226,8.0,62,3,Upright Brewing Company,Saison / Farmhouse Ale,Seven (#7)
62920,3,4.3,4.5,4.0,4.1,7.7,5,1,The Kernel Brewery,American IPA,IPA Simcoe Citra Nelson Sauvin Apollo
17590,3,3.84090909091,3.36363636364,3.61363636364,3.68181818182,4.8,22,3,Magnolia Pub & Brewery,Kölsch,Kalifornia Kolsch
71745,3,4.10975609756,4.28048780488,4.07317073171,4.18292682927,7.2,41,1,Stillwater Artisanal Ales,Saison / Farmhouse Ale,Stillwater Chardonnay Barrel-Aged Stateside Saison
4174,3,4.21153846154,3.98076923077,4.03846153846,4.17307692308,5.5,26,3,Victory Brewing Company,American Porter,Workhorse Porter
62840,3,3.62068965517,3.91379310345,3.74137931034,3.84482758621,5.0,29,3,Santa Fe Brewing Company,American Wild Ale,Wild Ale #6 Bordeaux Barrel Series
62851,3,4.26923076923,4.26923076923,4.07692307692,4.34615384615,7.0,13,2,Crossroads Brewing Company,American IPA,Outrage IPA
50051,3,4.6,4.4,4.0,4.45,9.0,10,3,Berwick Brewing Company,American Double / Imperial Stout,Bourbon Barrel Imperial Stout
62893,3,3.90909090909,3.86363636364,3.84090909091,3.98863636364,9.0,44,3,Three Floyds Brewing Co. & Brewpub,Doppelbock,The Creeper
4295,3,3.36206896552,2.87931034483,3.12068965517,3.06896551724,4.7,29,1,Oettinger International Getränke-Vertriebs GmbH,German Pilsener,Original Oettinger Pils
4330,3,4.5,4.0,4.5,4.375,,4,2,Browning's Brewery,English Brown Ale,English Brown Ale
